FECHA_CORTE;ITEM;CLUB;DISCIPLINA_DEPORTIVA;AFILIADO;RESOLUCION_INSCRIPCION_PRIMIGENIA;FECHA_REGISTRO;OBSERVACIONES
31072025;2601;CLUB ESAR TAE KWON DO WTF;TAE KWON DO;SI;Resolución Nº 0951-2024-RENADE-DNCTD/IPD;04 de Diciembre de 2024;período del 30 de junio del 2021 al 29 de junio del 2025
31072025;2602;ASOCIACION DE TAE KWON DO JACOBI CLUB;TAE KWON DO;SI;Resolución Nº1027 -2024-RENADE-DNCTD/IPD;27 de Diciembre de 2024;período 23 de setiembre de 2024 al 22 de setiembre de 2026
31072025;2603;CLUB CRISTHIAN ALIAGA SPORT - CLUB CAS;TAE KWON DO;SI;Resolución Nº1031 -2024-RENADE-DNCTD/IPD;27 de Diciembre de 2024;período del 01 de diciembre del 2021 al 30 de noviembre del 2026
31072025;2604;CLUB HWARANG OQUENDO;TAE KWON DO;SI;Resolución Nº0321 -2025-RENADE-DNCTD/IPD;08 de Mayo de 2025;período comprendido del 29 de setiembre de 2024 al 27 de setiembre de 2027
31072025;2605;CLUB DEPORTIVO ISABEL LA CATOLICA;TENIS DE MESA;SI;Resolución N° 062-DNCTD-RND-2005;38454;
31072025;2606;CLUB DE TENIS DE MESA JUAN XXIII;TENIS DE MESA;SI;Resolución N° 0240-DNCTD-RND-2006 ;38867;
31072025;2607;REAL CLUB DE LIMA;TENIS DE MESA;SI;Resolución N° 0317-DNCTD-RND-2006;38924;"Resolución N°0583-2023-RENADE/IPD.
periodo 09 de abril de 2023 al 08 de abril de 2025"
31072025;2608;ESCUELA DE TENIS DE MESA DE CHOSICA;TENIS DE MESA;SI;Resolución N° 0382-DNCTD-RND-2006;38950;
31072025;2609;CLUB DE REGATAS LIMA ;TENIS DE MESA;SI;Resolución N° 0076-DNCTD-RND-2007;39115;Resolución Nº0633-2024-RENADE-DNCTD/IPD, periodo 28 de abril de 2024 al 27 de abril de 2026
31072025;2610;CLUB DEPORTIVO ABEBE BIKILA;TENIS DE MESA;SI;Resolución N° 0367-DNCTD-RND-2007;39216;"Resolución N°0052-2023-IPD-DNCTD/SRND.
período de dos (02) años que entrara en vigencia desde el 27 de setiembre de 2022 hasta el 26 de setiembre de 2024"
31072025;2611;CLUB DEPORTIVO CHASQUIS DEL PERÚ;TENIS DE MESA;SI;Resolución Nº0020-DNCTD-RND-2022;44588;período del 08 de diciembre del 2021 al 07 de diciembre del 2026.
31072025;2612;CLUB DEPORTIVO SOCIEDAD DE TIRO MANUEL PINO PUNO N°  18;TENIS DE MESA;SI;Resolución N° 0501-DNCTD-RND-2007  ;39288;
31072025;2613;CLUB DEPORTIVO LUIS LEGARDA SALCEDO;TENIS DE MESA;SI;Resolución N° 0504-DNCTD-RND-2007;39288;
31072025;2614;CLUB DEPORTIVO DE TENIS DE MESA YUNGUYO;TENIS DE MESA;SI;Resolución N° 0584-DNCTD-RND-2007;39331;
31072025;2615;CLUB DEPORTIVO SEÑOR DE LOS MILAGROS;TENIS DE MESA;SI;Resolución N° 0214-DNCTD-RND-2008;39595;
31072025;2616;CLUB DEPORTIVO VEGA;TENIS DE MESA;SI;Resolución Nº0035-2022-IPD-DNCTD/SRND;44601;período 01 de octubre de 2021 al 30 de setiembre de 2025
31072025;2617;ASOCIACIÓN ESTADIO LA UNIÓN;TENIS DE MESA;SI;Resolución N° 0240-DNCTD-RND-2008;39612;"Resolución N°0456-2024-RENADE-DNCTD/IPD.
período 31 de marzo del 2024 al 30 de marzo del 2026"
31072025;2618;CLUB DEPORTIVO SOCIAL Y CULTURAL SEVILLANO;TENIS DE MESA;SI;Resolución N° 0306-DNCTD-RND-2008;39666;
31072025;2619;CLUB DEPORTIVO DE TENIS DE MESA SAN VICENTE DE PAÚL;TENIS DE MESA;SI;Resolución N° 0308-DNCTD-RND-2008 ;39666;
31072025;2620;CLUB DEPORTIVO DE TENIS DE MESA TRUJILLO CLUB;TENIS DE MESA;SI;Resolución N° 0309-DNCTD-RND-2008;39666;"Resolución Nº0557-2023-RENADE/IPD.
periodo 2023 - 2025"
31072025;2621;ASOCIACIÓN DEPORTIVA Y CULTURAL JUVENTUD ESTUDIANTES DE MEDICINA DE ICA;TENIS DE MESA;SI;Resolución N° 0369-DNCTD-RND-2008  ;39714;
31072025;2622;ASOCIACIÓN DEPORTIVA CLUB DEL PUEBLO;TENIS DE MESA;SI;Resolución N° 0412-DNCTD-RND-2008 ;39748;
31072025;2623;"ASOCIACIÓN ONG CLÍNICAS DEPORTIVAS Y CULTURALES DE ICA “LUIS YONZ CABRERA”
(Con Resolución 149-DNCTD-RND-2014 de 12 de agosto de 2014, cambio de denominación en sustitución de su anterior denominación- ASOCIACIÓN ONG CLINICAS DEPORTIVAS DEL MEDICINA DE ICA)";TENIS DE MESA;SI;Resolución N° 0418-DNCTD-RND-2008 ;39750;
31072025;2624;COUNTRY CLUB EL VALLE;TENIS DE MESA;SI;Resolución N° 0197-DNCTD-RND-2009;39932;
31072025;2625;CLUB ALFONSO UGARTE;TENIS DE MESA;SI;Resolución N° 0226-DNCTD-RND-2009 ;39960;Resolución N° 0459-2021-IPD-DNCTD/RND. Periodo 17 de mayo del 2021 al 16 de mayo del 2025
31072025;2626;CLUB BEIJING;TENIS DE MESA;SI;Resolución N° 0315-DNCTD-RND-2009;40018;
31072025;2627;ASOCIACIÓN DEPORTIVA JUAN XXIII;TENIS DE MESA;SI;Resolución N° 0084-DNCTD-RND-2010 ;40226;Rersolución N°309-DNCTD-RND-2020. Periodo 04 de febrero de 2020 al 03 de febrero de 2023
31072025;2628;ASOCIACIÓN DEPORTIVA CLUB OTORONGO KILLER SPIN IQUITOS (COKSI);TENIS DE MESA;SI;Resolución N° 0110-DNCTD-RND-2012;41121;
31072025;2629;CLUB DE TENIS DE MESA AQP;TENIS DE MESA;SI;Resolución N° 0033-DINADAF-RND-2013 ;41309;
31072025;2630;CLUB DEPORTIVO DE TENIS DE MESA DON BOSCO - HUANCAYO;TENIS DE MESA;SI;Resolución N° 0109-DINADAF-RND-2013 ;41396;
31072025;2631;CLUB DE TRABAJADORES DEL BANCO CENTRAL DE RESERVA DEL PERÚ Y CASA NACIONAL DE MONEDA;TENIS DE MESA;SI;Resolución N° 0055-DINADAF-RND-2014;41709;Resolución Nº0700-2024-RENADE-DNCTD/IPD, periodo del 01 de abril de 2024 al 31 de marzo de 2026
31072025;2632;LIMA TABLE TENNIS CLUB;TENIS DE MESA;SI;Resolución N° 0109-DINADAF-RND-2014 ;41801;
31072025;2633;KIKKO TABLE TENNIS CLUB;TENIS DE MESA;SI;Resolución N° 0112-DINADAF-RND-2014;41810;
31072025;2634;ASOCIACIÓN COUNTRY CLUB EL BOSQUE;TENIS DE MESA;SI;Resolución N° 0029-DINADAF-RND-2015;42052;Resolución N°0913-2024-RENADE-DNCTD/IPD, ADMINISTRADOR ALZAMORA PROVISIONAL - SERGIO JUAN SANCHEZ MORENO
31072025;2635;CLUB LEUTZSCHER-FUCHSE PERÚ;TENIS DE MESA;SI;Resolución N° 0097-DINADAF-RND-2015 ;42143;
31072025;2636;SIROVA TENIS CLUB;TENIS DE MESA;SI;Resolución N° 0118-DINADAF-RND-2015;19/06/2015;
31072025;2637;CLUB DRAGONS TABLE TENNIS;TENIS DE MESA;SI;Resolución N° 0124-DINADAF-RND-2015;3/07/2015;Resolución Nº0105-2025-RENADE-DNCTD/IPD, periodo del 30 de diciembre del 2022 al 29 de diciembre del 2026
31072025;2638;CLUB DE LA UNI;TENIS DE MESA;SI;Resolución N° 0125-DINADAF-RND-2015;3/07/2015;Resolución Nº0994-2024-RENADE-DNCTD/IPD, periodo del 09 de setiembre de 2024 al 08 de setiembre de 2026
31072025;2639;CLUB DEPORTIVO REGATAS CUSCO;TENIS DE MESA;SI;Resolución N° 0192-DINADAF-RND-2015;17/09/2015;Resolución Nº0498-2021-IPD-DNCTD/SRND. período del 08 de julio del 2021 al 31 de diciembre del 2024
31072025;2640;CLUB DEPORTIVO ACUÁTICA CUSCO;TENIS DE MESA;SI;Resolución N° 0193-DINADAF-RND-2015;17/09/2015;"Resolución N°0019-2024-RENADE-DNCTD/IPD.
período 2022 al 2026"
31072025;2641;TABLE TENNIS HOUSE CLUB;TENIS DE MESA;SI;Resolución N° 0208-DINADAF-RND-2015;28/09/2015;Resolución N° 0279-DNCTD-RND-2019. Periodo 18 de enero de 2019 al 17 de enero de 2023
31072025;2642;CLUB DE ATLETISMO CUSIRUNNERS;TENIS DE MESA;SI;Resolución N° 0219-DINADAF-RND-2015 ;19/10/2015;
31072025;2643;GECKO CUSCO CLUB;TENIS DE MESA;SI;Resolución N° 0137-DINADAF-RND-2016 ;7/04/2016;Resolución N° 022-DNCTD-RND-2021. Periodo 15 de octubre de 2020 al 15 de octubre de 2024
31072025;2644;CLUB DEPORTIVO RAQUETAS PUCALLPA;TENIS DE MESA;SI;Resolución N° 0844-DINADAF-RND-2016;9/12/2016;
31072025;2645;BASTER ESCUELA DE TENIS DE MESA;TENIS DE MESA;SI;Resolución N° 0970-DINADAF-RND-2017;10/08/2017;Periodo de cuatro años
31072025;2646;CLUB DEPORTIVO SOCIAL LOS BUENOS AMIGOS TACNA;TENIS DE MESA;SI;Resolución N° 1036-DINADAF-RND-2017;31/08/2017;
31072025;2647;ASOCIACIÓN DEPORTIVA UNIDOS POR EL TENIS DE MESA;TENIS DE MESA;SI;Resolución N° 1095-DINADAF-RND-2017;20/09/2017;
31072025;2648;TENIS DE MESA CLUB ESPINEIRA;TENIS DE MESA;SI;Resolución N° 1246-DINADAF-RND-2017;14/11/2017;
31072025;2649;TENNIS TABLE CLUB THE WOLVES;TENIS DE MESA;SI;Resolución N° 1363-DINADAF-RND-2017;19/12/2017;Resolución N° 019-DNCTD-RND-2021. Periodo 13 de setiembre de 2020 al 13 de setiembre de 2022
31072025;2650;CLUB SAN AGUSTIN DE CHICLAYO;TENIS DE MESA;SI;Resolución N° 0791-DINADAF-RND-2018;27/04/2018;"Resolución Nº0396-2024-RENADE-DNCTD/IPD.
periodo del 16 de mayo del 2022 al 15 de mayo del 2025 (3 años)"
31072025;2651;CLUB DE TENIS DE MESA SANTI SPORT;TENIS DE MESA;SI;Resolución N° 0839-DINADAF-RND-2018;9/05/2018;"Resolución Nº0182-2024-RENADE-DNCTD/IPD.
periodo del 05 de diciembre de 2023 al 04 de diciembre de 2025"
31072025;2652;CLUB DE TENIS DE MESA TT SCOUTING;TENIS DE MESA;SI;Resolución N° 0840-DINADAF-RND-2018;9/05/2018;"Resolución Nº0186-2024-RENADE-DNCTD/IPD.
periodo del 05 de diciembre de 2023 al 04 de diciembre de 2025"
31072025;2653;CLUB INTERNACIONAL AREQUIPA;TENIS DE MESA;SI;Resolución N° 1221-DINADAF-RND-2018;9/08/2018;"Resolución Nº0598-2023-RENADE/IPD.
periodo 09 de abril de 2023 al 08 de abril de 2025"
31072025;2654;ASOCIACIÓN DEPORTIVA AMAZONENSE;TENIS DE MESA;SI;Resolución N° 1223-DINADAF-RND-2018;9/08/2018;Periodo de cuatro años
31072025;2655;ASOCIACIÓN CLUB DEPORTIVO SAN FRANCISCO DE ASIS AYAVIRI;TENIS DE MESA;SI;Resolución N° 0030-DINADAF-RND-2019;21/01/2019;Resolución N° 0118-DNCTD-RND-2021. Periodo 08 de octubre de 2020 al 08 de octubre de 2022
31072025;2656;APURIMAC CLUB-LA ACADEMIA;TENIS DE MESA;SI;Resolución N° 0068-DINADAF-RND-2019;7/02/2019;Periodo 14 de noviembre de 2018 al 13 de noviembre de 2022
31072025;2657;REAL CLUB TABLE TENNIS MOQUEGUA;TENIS DE MESA;SI;Resolución N° 0102-DINADAF-RND-2019;19/02/2019;Periodo 22 de enero de 2019 al 21 de enero de 2024
